start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,ghi_error,wpd_error,runtime
Sep 13 2011,19,4,4,7,8,99,1,18539.21866206749,13074.94,17925810.0,01h 39m 28s
Sep 14 2011,19,4,4,7,8,99,1,19586.318690120886,15132.01,16416990.0,03h 38m 39s
Sep 15 2011,19,4,4,7,8,99,1,17510.389390780336,13736.19,14358198.0,02h 22m 23s
Sep 16 2011,19,4,4,7,8,99,1,18614.62951315179,14627.45,15314205.0,03h 31m 42s
Sep 17 2011,19,4,4,7,8,99,1,17458.072374485047,14758.12,12416086.0,03h 34m 20s
Sep 18 2011,19,4,4,7,8,99,1,20874.51684321824,14398.74,21319336.0,03h 35m 04s
Sep 19 2011,19,4,4,7,8,99,1,18707.962864456862,13392.48,18243544.0,03h 41m 17s
Sep 20 2011,19,4,4,7,8,99,1,15885.452768326537,14098.31,10273376.0,01h 38m 28s
Sep 21 2011,19,4,4,7,8,99,1,16666.473646368057,12761.83,14808595.0,01h 55m 27s
Sep 22 2011,19,4,4,7,8,99,1,15717.115266439752,13416.42,11383276.0,02h 05m 21s
Sep 23 2011,19,4,4,7,8,99,1,14114.830327308922,12617.9,9211760.0,01h 44m 06s
Sep 24 2011,19,4,4,7,8,99,1,14428.056844515879,12338.85,10575494.0,01h 03m 54s
Sep 25 2011,19,4,4,7,8,99,1,15141.385125548815,12662.18,11734533.0,01h 59m 02s
