start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,runtime
Jul 01 2011,6,5,4,7,8,99,1,777.6476315628355,00h 50m 06s
Oct 06 2011,6,5,4,2,8,99,1,597.0090396171588,01h 30m 00s
Jan 08 2011,18,1,4,4,8,16,1,602.5624414243504,01h 48m 43s
Aug 29 2011,6,1,4,4,12,14,1,891.9136370099914,01h 28m 04s
Apr 21 2011,6,5,4,7,8,99,1,877.8215508459816,01h 41m 20s
Jul 12 2011,6,5,4,7,8,99,1,831.0533878080781,00h 57m 33s
May 13 2011,6,5,4,7,8,99,1,891.2807025638867,01h 51m 04s
Oct 29 2011,6,5,4,4,8,99,1,602.4607012533374,01h 17m 56s
May 25 2011,6,1,4,4,8,99,1,876.927580994825,02h 01m 00s
Oct 27 2011,6,1,4,4,12,16,1,586.517666922705,01h 16m 07s
Nov 10 2011,6,5,4,4,8,99,1,654.8734642247799,01h 45m 41s
Oct 11 2011,18,1,4,7,12,14,1,6.0219999999999996e+23,06h 00m 03s
Jul 27 2011,6,1,4,4,12,99,1,881.6404588937164,01h 01m 07s
May 26 2011,6,5,4,4,8,14,1,892.1893050542235,00h 52m 50s
Apr 13 2011,6,5,4,7,8,99,1,762.4563461944058,01h 58m 08s
Sep 02 2011,6,1,4,4,12,99,1,830.342723658744,01h 07m 02s
Sep 06 2011,18,1,4,2,12,14,1,915.032481306429,02h 02m 04s
Mar 24 2011,6,5,4,4,8,99,1,913.268554609632,02h 05m 14s
Feb 17 2011,6,5,4,4,8,99,1,658.6037971747727,01h 54m 17s
Jun 30 2011,6,5,4,4,8,14,1,735.368636812502,01h 45m 50s
Jul 25 2011,6,5,4,7,8,99,1,779.4977014382089,01h 52m 12s
Jun 12 2011,6,5,4,7,8,99,1,872.4434631774228,01h 55m 49s
Dec 25 2011,6,1,4,4,12,99,1,521.8313532170218,02h 13m 31s
Jun 20 2011,6,1,4,5,12,99,1,1042.0073993842018,05h 06m 50s
Mar 22 2011,6,1,4,4,12,14,1,951.1662906557372,02h 21m 15s
Oct 23 2011,18,1,4,4,12,99,1,543.8349284739584,01h 25m 00s
Sep 04 2011,5,5,4,7,8,99,1,766.5394872481538,00h 44m 57s
Sep 22 2011,6,1,4,4,8,99,1,633.3441612474776,01h 10m 53s
Feb 11 2011,6,5,4,4,12,99,1,681.9567267314455,02h 17m 20s
Mar 24 2011,18,1,4,4,12,99,1,993.0383344220029,01h 16m 17s
Sep 07 2011,6,1,4,4,12,14,1,693.3653681202022,00h 55m 02s
Apr 04 2011,6,5,4,4,8,99,1,1262.5462794067935,01h 22m 24s
Nov 13 2011,6,5,4,7,8,99,1,897.2302385693545,01h 24m 32s
Mar 17 2011,6,1,4,4,12,99,1,907.7794591567003,01h 07m 47s
Feb 26 2011,6,5,4,2,8,99,1,698.4539409945855,02h 09m 13s
May 26 2011,6,5,4,7,8,99,1,945.9365086951301,01h 50m 09s
May 18 2011,6,5,4,4,8,99,1,979.872278441162,01h 26m 06s
Jun 23 2011,5,5,4,7,8,99,1,944.0971195724022,01h 14m 53s
Dec 14 2011,6,5,4,7,8,99,1,404.481190669345,00h 51m 25s
Jan 08 2011,6,5,4,7,8,99,1,671.8270110487086,01h 55m 03s
Sep 20 2011,6,5,4,4,12,99,1,708.6137727158787,02h 01m 04s
Jan 18 2011,6,5,4,7,8,99,1,706.0395508618841,01h 26m 55s
Jun 19 2011,5,5,4,4,8,99,1,928.6136854903868,01h 09m 09s
Nov 06 2011,6,1,4,4,8,16,1,712.4878395418106,01h 39m 37s
Feb 06 2011,6,5,4,7,8,99,1,643.0370171139871,02h 03m 44s
Dec 02 2011,6,5,4,7,8,99,1,367.52549148137484,00h 59m 54s
May 10 2011,6,1,4,4,12,99,1,1106.311584920291,02h 04m 22s
Jul 17 2011,5,5,4,7,8,99,1,823.5827168604817,01h 09m 42s
Jul 18 2011,5,5,4,7,8,99,1,887.927387638861,01h 00m 14s
May 06 2011,6,1,4,4,12,99,1,931.4289180164976,02h 15m 43s
Jun 11 2011,6,1,4,4,8,16,1,875.1307844620366,01h 11m 51s
Mar 12 2011,6,1,4,4,12,99,1,955.5250032081426,02h 16m 24s
Oct 26 2011,6,1,4,4,12,99,1,629.1305813562713,02h 06m 06s
May 14 2011,6,1,4,4,12,99,1,944.29030815868,01h 21m 10s
Jan 29 2011,6,5,4,4,8,99,1,434.5579823802083,01h 57m 05s
Feb 05 2011,6,5,4,7,8,99,1,581.1107598808599,02h 32m 53s
Nov 24 2011,6,5,4,7,8,99,1,603.5322773123715,01h 07m 42s
Oct 07 2011,5,5,4,7,8,99,1,593.1719577071294,01h 01m 54s
Sep 21 2011,6,5,4,7,8,99,1,638.3295912071209,00h 51m 26s
Sep 11 2011,6,5,4,7,8,99,1,530.0343482642189,00h 48m 10s
Mar 07 2011,5,5,4,7,8,99,1,850.8862268076637,01h 07m 17s
Feb 26 2011,6,1,4,4,12,99,1,710.767793979411,01h 11m 38s
Mar 29 2011,6,5,4,7,8,99,1,6.024035819294183e+23,01h 55m 59s
Oct 22 2011,6,5,4,7,8,99,1,444.9972249010782,01h 36m 29s
Jul 30 2011,6,5,4,7,8,99,1,686.8423728059468,01h 24m 58s
May 31 2011,6,5,4,7,8,99,1,906.6739893642781,01h 50m 51s
Apr 03 2011,6,5,4,7,8,99,1,873.1046993758312,02h 10m 20s
Jun 19 2011,6,5,4,7,8,99,1,908.782226948342,01h 53m 22s
Jun 11 2011,6,5,4,7,8,99,1,822.1601623506851,01h 23m 24s
Jun 26 2011,6,5,4,7,8,99,1,848.236733129356,01h 55m 33s
Aug 01 2011,6,5,4,7,8,99,1,668.6704928614932,01h 48m 30s
May 15 2011,5,5,4,7,8,99,1,999.3255327388003,00h 41m 44s
Jun 13 2011,6,5,4,7,8,99,1,803.7415930052576,01h 47m 51s
Jul 03 2011,6,5,4,7,8,99,1,716.2175519327021,01h 07m 48s
Apr 19 2011,6,5,4,7,8,99,1,780.0411566060465,02h 01m 54s
Oct 03 2011,6,5,4,7,8,99,1,518.1378800158018,01h 05m 42s
Mar 20 2011,6,5,4,4,8,99,1,691.0224423334552,01h 10m 00s
Jun 25 2011,6,5,4,7,8,99,1,868.4133381408254,01h 54m 34s
Nov 16 2011,6,5,4,7,8,99,1,606.3471085107974,01h 54m 28s
Mar 09 2011,5,5,4,7,8,99,1,872.5836727417773,02h 04m 39s
Jan 13 2011,6,1,4,4,8,16,1,629.1096243937131,01h 00m 26s
May 17 2011,6,5,4,4,8,99,1,957.2757057315941,01h 17m 55s
Sep 06 2011,6,1,4,7,12,99,1,6.0219999999999996e+23,06h 00m 05s
Sep 12 2011,6,1,4,7,8,99,1,6.0219999999999996e+23,05h 59m 59s
Nov 29 2011,6,5,4,4,8,16,1,632.9782142932512,02h 06m 54s
Dec 05 2011,6,5,4,7,8,99,1,477.34741389916724,01h 27m 30s
Jun 07 2011,19,99,1,3,7,4,1,6.0219999999999996e+23,00h 00m 00s
Oct 24 2011,8,1,7,5,8,1,1,1403.0137341387695,04h 23m 36s
Sep 26 2011,14,24,5,2,7,4,1,6.0219999999999996e+23,06h 00m 05s
Apr 06 2011,6,5,24,2,7,1,1,1128.5083626046007,02h 11m 26s
Aug 16 2011,18,1,1,1,1,3,1,831.3765215535566,02h 52m 03s
Mar 01 2011,5,4,2,4,2,6,2,1020.5025083648786,01h 06m 11s
Dec 18 2011,4,99,1,4,7,6,1,576.3910823820311,00h 34m 34s
Sep 29 2011,8,31,24,1,5,3,1,1192.4716571988033,01h 45m 26s
Oct 27 2011,10,1,24,1,5,14,1,662.4689562759488,01h 14m 30s
Feb 14 2011,51,7,99,4,11,10,1,1469.7951045765344,03h 22m 29s
Jan 25 2011,11,4,7,5,7,1,1,6.0219999999999996e+23,06h 00m 06s
May 27 2011,32,1,7,4,12,93,1,6.0219999999999996e+23,06h 00m 05s
Jul 29 2011,51,3,99,7,12,14,1,912.3220680645304,01h 25m 25s
May 18 2011,2,3,4,1,9,4,1,6.0219999999999996e+23,06h 00m 00s
Jan 24 2011,21,24,7,7,10,2,10,1185.757468709501,00h 38m 56s
Sep 22 2011,51,4,1,1,5,2,1,706.606216537989,02h 37m 34s
Dec 28 2011,4,5,1,3,7,14,1,6.0219999999999996e+23,00h 00m 00s
Jan 08 2011,8,3,5,2,12,1,1,949.4337152907631,01h 22m 18s
Sep 23 2011,32,31,1,2,12,16,1,6.0219999999999996e+23,06h 00m 00s
Jan 19 2011,32,99,3,1,7,3,1,6.0219999999999996e+23,06h 00m 08s
Dec 28 2011,17,24,7,1,10,5,10,1807.0258979042567,01h 59m 59s
Oct 29 2011,50,31,7,3,5,14,1,6.0219999999999996e+23,00h 00m 00s
Aug 26 2011,28,1,5,5,1,11,4,6.0219999999999996e+23,00h 00m 00s
Feb 04 2011,13,5,4,4,9,6,1,940.572971929434,02h 07m 01s
May 05 2011,50,24,2,1,8,93,1,865.0299504452798,03h 04m 18s
Jul 24 2011,15,3,3,7,11,2,1,6.0219999999999996e+23,00h 00m 00s
Jan 12 2011,28,3,99,7,12,3,1,6.0219999999999996e+23,06h 00m 04s
Oct 08 2011,14,5,3,3,1,11,5,6.0219999999999996e+23,00h 00m 00s
Jun 28 2011,13,1,99,5,2,99,2,6.0219999999999996e+23,00h 00m 00s
Aug 20 2011,3,31,7,3,6,99,5,6.0219999999999996e+23,00h 00m 00s
May 26 2011,7,31,2,7,7,16,1,6.0219999999999996e+23,00h 00m 00s
Dec 23 2011,21,7,24,7,11,2,1,6.0219999999999996e+23,06h 00m 00s
Jan 17 2011,30,99,3,1,2,7,1,6.0219999999999996e+23,00h 00m 00s
Jan 10 2011,13,3,99,4,7,3,1,763.9489446774141,02h 17m 35s
Jan 05 2011,19,24,2,3,1,6,1,6.0219999999999996e+23,00h 00m 00s
Feb 27 2011,51,3,24,3,1,3,1,6.0219999999999996e+23,00h 00m 00s
Mar 30 2011,10,99,24,2,7,3,1,809.0847967834543,03h 17m 29s
Mar 31 2011,30,5,99,3,5,6,1,6.0219999999999996e+23,00h 00m 00s
Sep 08 2011,8,5,24,5,10,1,10,1231.4431922518693,04h 35m 53s
Mar 25 2011,30,3,2,1,2,3,2,6.0219999999999996e+23,00h 00m 40s
Nov 06 2011,18,99,99,1,12,3,1,1172.1810535835787,01h 18m 05s
Jul 17 2011,6,1,24,1,10,93,10,970.4696627419555,01h 00m 57s
Sep 06 2011,2,4,2,7,8,3,1,781.3464640796586,01h 05m 37s
Mar 27 2011,8,24,2,7,4,14,4,980.3977818269942,01h 22m 49s
May 26 2011,5,99,24,4,2,7,1,6.0219999999999996e+23,00h 00m 10s
Jun 05 2011,19,5,1,4,11,1,1,883.1607792603197,00h 58m 22s
Nov 15 2011,28,24,4,2,5,94,1,1169.2542442869478,01h 27m 34s
Mar 19 2011,8,99,1,2,12,1,1,798.5453498480931,01h 26m 06s
Nov 24 2011,32,24,99,2,12,2,1,6.0219999999999996e+23,06h 00m 00s
Jun 15 2011,6,1,24,1,5,99,1,985.0045951003507,01h 58m 27s
Jun 20 2011,5,4,2,4,8,6,2,6.0219999999999996e+23,06h 00m 03s
Oct 22 2011,2,4,2,7,2,3,1,6.0219999999999996e+23,00h 00m 00s
Oct 30 2011,28,24,4,2,7,94,1,991.6426259076914,01h 45m 23s
Aug 12 2011,10,99,24,2,5,3,1,890.4878062370542,01h 29m 18s
Aug 24 2011,10,1,24,1,5,14,1,1244.5244232397417,01h 09m 34s
Jan 14 2011,4,99,1,4,7,6,1,445.93940509108563,01h 11m 13s
Apr 01 2011,28,24,4,2,5,6,1,1040.1936891699052,02h 12m 21s
Jan 25 2011,5,4,2,4,2,94,2,696.2476027110104,00h 36m 05s
Jan 28 2011,28,24,4,2,5,94,1,634.859914045204,03h 00m 38s
Jun 16 2011,28,24,4,2,5,94,1,961.0542149572427,01h 46m 06s
Sep 14 2011,8,99,1,2,12,1,1,891.3979934808906,02h 54m 56s
Jul 12 2011,8,99,1,2,12,1,1,1021.7673829976536,01h 26m 05s
Nov 09 2011,18,99,1,4,7,2,1,700.689807267623,03h 17m 16s
Dec 24 2011,21,24,7,7,10,6,10,1033.5694672513202,02h 16m 09s
Aug 28 2011,51,4,2,1,5,2,1,2008.3343099788017,03h 11m 26s
Oct 17 2011,5,4,1,4,2,6,2,823.8056477196737,00h 44m 32s
Aug 19 2011,5,4,2,4,2,6,2,927.5243497744755,01h 45m 03s
Sep 28 2011,5,4,2,4,2,6,2,727.9487015839237,01h 07m 21s
Jul 22 2011,13,5,99,4,7,3,1,974.4615342859698,00h 57m 02s
Mar 28 2011,19,3,1,4,11,1,1,939.589097005188,01h 07m 34s
Jun 05 2011,51,4,2,7,8,3,1,813.7790241207781,01h 16m 28s
Mar 27 2011,2,7,99,4,11,10,1,1097.7648750181074,00h 55m 40s
Jun 30 2011,50,24,2,1,7,93,1,848.6455210313347,01h 21m 56s
Sep 18 2011,4,99,1,4,8,6,1,844.9276315498463,00h 49m 26s
Jul 05 2011,13,3,99,4,7,3,1,931.8279286444646,01h 26m 48s
May 30 2011,13,3,99,4,7,3,1,1003.7037004262581,01h 16m 56s
Oct 07 2011,50,5,1,4,11,1,1,764.7503175111615,00h 35m 38s
Mar 17 2011,19,24,2,1,8,93,1,878.3613658456441,01h 14m 15s
Jul 24 2011,5,99,2,4,2,6,2,6.0219999999999996e+23,06h 00m 01s
Apr 16 2011,8,4,1,2,12,1,1,1912.8288421050697,01h 07m 56s
Nov 16 2011,10,1,24,1,12,14,1,808.8923280906281,00h 54m 21s
May 06 2011,8,99,1,2,5,1,1,931.750064218063,01h 28m 17s
Mar 08 2011,2,4,7,7,8,3,1,1651.0814306028224,01h 27m 30s
Mar 28 2011,21,24,2,7,10,2,10,974.1904161995992,01h 14m 09s
Jul 17 2011,4,99,1,4,11,6,1,6.0219999999999996e+23,06h 00m 09s
Oct 30 2011,19,5,1,4,7,1,1,932.1598003516169,01h 13m 19s
Oct 02 2011,8,4,1,1,5,2,1,822.3887438100855,00h 54m 59s
Feb 17 2011,51,99,1,2,5,1,1,1774.9033148036935,01h 20m 52s
Oct 27 2011,10,4,1,1,5,2,1,690.2702578823487,01h 46m 07s
Apr 14 2011,51,1,24,4,5,14,1,906.7553789095372,00h 53m 31s
Aug 31 2011,13,3,99,4,7,14,1,809.1098696623558,01h 17m 51s
Nov 21 2011,10,1,24,1,12,3,1,484.52451141862724,00h 55m 17s
May 23 2011,10,1,24,1,5,14,1,1505.1029641476227,01h 43m 18s
Jul 09 2011,10,1,24,1,12,14,1,1013.3718118745655,03h 14m 48s
Apr 05 2011,10,1,24,1,5,14,1,2429.139924037559,01h 17m 02s
Oct 01 2011,51,4,1,1,5,2,1,910.8721218558904,01h 35m 27s
Jul 26 2011,28,24,4,2,5,94,1,998.5590640132921,01h 55m 10s
Oct 15 2011,10,1,24,1,5,14,1,1623.7149271704625,01h 19m 38s
May 12 2011,5,4,2,4,2,6,2,1099.750261931902,00h 46m 53s
Aug 01 2011,4,99,1,4,7,94,1,783.0232756751915,01h 21m 35s
Apr 14 2011,4,99,24,4,7,6,1,782.6099130014481,00h 41m 24s
Mar 22 2011,10,1,1,1,5,14,1,1423.270255813102,01h 37m 48s
Jan 14 2011,8,1,24,1,5,14,1,428.5115988022296,02h 46m 04s
Nov 05 2011,10,99,1,2,5,1,1,1581.31185739962,02h 28m 58s
Jul 04 2011,13,99,99,2,7,3,1,920.0756410473471,00h 53m 16s
Feb 16 2011,4,3,1,4,7,6,1,926.829191149453,01h 15m 15s
Jul 10 2011,5,4,1,4,2,94,2,918.9171701948783,02h 27m 24s
Aug 22 2011,4,99,2,4,7,6,1,968.9610134202496,01h 30m 30s
Sep 01 2011,13,3,99,4,7,1,1,798.6401641996254,01h 13m 00s
Feb 07 2011,19,5,1,4,11,3,1,854.7945517981441,02h 45m 32s
Dec 01 2011,5,99,1,4,7,6,1,448.28535427347475,00h 56m 20s
Mar 03 2011,4,4,1,4,2,6,2,812.533788560596,01h 14m 34s
Nov 25 2011,4,99,1,4,7,6,1,707.0319088675999,01h 10m 55s
Feb 09 2011,4,99,1,4,7,6,1,897.6923252334084,01h 13m 20s
Jun 22 2011,8,99,1,2,5,1,1,1424.7546628603586,01h 33m 47s
Sep 03 2011,10,1,24,1,12,14,1,761.4420491926791,01h 08m 27s
Mar 04 2011,4,1,24,1,5,14,1,1383.2139296301416,01h 01m 03s
Jun 09 2011,10,99,1,4,7,6,1,1067.5578644159725,02h 13m 12s
Apr 21 2011,13,3,99,4,2,3,1,6.0219999999999996e+23,00h 00m 10s
Mar 10 2011,5,4,2,4,7,6,2,6.0219999999999996e+23,00h 00m 00s
Aug 06 2011,10,1,24,1,12,94,1,895.9018458705127,01h 38m 52s
Apr 06 2011,5,4,2,4,2,3,2,1041.2325123296562,01h 10m 00s
Jul 14 2011,4,99,1,4,7,6,1,6.0219999999999996e+23,06h 00m 01s
Dec 06 2011,4,99,24,4,7,6,1,484.04074421315556,00h 42m 04s
Oct 08 2011,18,99,1,1,7,2,1,913.9218090329988,01h 15m 04s
Jul 03 2011,51,4,1,4,5,2,1,894.6569799664253,01h 07m 52s
Jan 06 2011,4,99,1,1,7,6,1,557.3644165084625,00h 33m 52s
Jul 20 2011,51,4,1,4,5,2,1,945.2175661798849,01h 23m 20s
Jun 10 2011,4,99,1,4,5,6,1,1013.3134320856998,01h 34m 56s
Jan 25 2011,10,1,24,1,7,14,1,560.3151156033355,00h 49m 08s
Feb 22 2011,18,99,99,4,7,2,1,851.4715186423173,02h 56m 26s
Oct 29 2011,13,3,1,4,7,14,1,639.3335974278357,01h 21m 03s
Jun 16 2011,4,99,1,4,7,6,1,898.1896447034072,01h 20m 13s
Aug 02 2011,13,3,99,4,7,1,1,907.2859639242429,01h 56m 43s
May 30 2011,4,3,1,4,7,94,1,1033.7774588229086,00h 48m 11s
Jun 23 2011,13,99,99,4,7,1,1,1158.0123620774457,01h 14m 58s
Nov 20 2011,10,1,24,1,5,14,1,1193.7880626215149,01h 43m 40s
Aug 02 2011,18,99,1,4,7,2,1,851.6662986489387,01h 32m 57s
Jan 21 2011,51,4,1,1,5,2,1,1010.7047952809239,01h 26m 57s
Jan 01 2011,51,4,1,1,5,2,1,1418.5963969476277,00h 52m 03s
Aug 03 2011,4,99,1,4,12,6,1,6.0219999999999996e+23,06h 00m 09s
Dec 11 2011,8,99,1,2,7,1,1,696.2458265321335,01h 10m 20s
Jan 02 2011,4,99,1,4,12,6,1,605.5356567353466,01h 27m 37s
Aug 25 2011,10,1,24,1,7,3,1,1020.1063297644547,02h 53m 49s
Dec 22 2011,10,99,1,4,7,6,1,588.221729552329,02h 16m 15s
Jun 02 2011,4,1,24,1,12,14,1,1019.0684780691863,00h 47m 38s
Apr 25 2011,8,3,1,2,12,1,1,1121.1220397746242,01h 11m 16s
Jul 25 2011,13,99,99,4,7,3,1,1006.7163645786271,02h 41m 17s
May 01 2011,4,99,99,4,7,6,1,1200.7553337014226,00h 48m 26s
Jul 09 2011,13,3,1,4,7,14,1,1048.3189675184783,02h 02m 33s
Nov 17 2011,4,99,1,4,5,6,1,978.3195120096345,00h 50m 13s
Oct 13 2011,8,1,24,1,7,14,1,655.5613947307021,01h 13m 06s
Feb 18 2011,4,99,1,4,7,6,1,1288.3113073380118,01h 24m 23s
Feb 28 2011,10,4,1,1,5,2,1,1815.8663335553092,01h 00m 02s
Mar 26 2011,5,99,1,4,7,6,1,812.294239538943,00h 59m 26s
Mar 23 2011,4,99,1,4,7,6,1,1117.3936635941689,00h 36m 26s
May 15 2011,4,1,1,4,7,6,1,1059.2324783521228,01h 25m 20s
May 04 2011,8,99,24,1,5,14,1,936.3191383545857,02h 48m 14s
Dec 02 2011,5,99,1,4,7,6,1,429.81197598977724,00h 45m 22s
Nov 26 2011,4,99,1,4,7,6,1,597.865588492409,01h 14m 58s
Jun 10 2011,4,99,24,4,7,6,1,905.8212226433084,01h 31m 22s
Apr 22 2011,4,99,1,4,7,6,1,967.7138914658437,00h 37m 24s
Jun 14 2011,8,1,24,1,5,6,1,1022.0460205185123,01h 38m 33s
Jan 03 2011,5,99,1,4,7,14,1,616.7294352128242,00h 57m 25s
Feb 13 2011,4,99,1,4,7,6,1,877.4581345227834,02h 25m 42s
Feb 08 2011,4,99,1,4,12,6,1,940.0121829678303,00h 44m 43s
Apr 16 2011,8,1,24,1,5,14,1,2495.4599282384575,02h 00m 40s
Dec 22 2011,10,1,24,1,7,14,1,568.7459475367573,01h 07m 38s
Nov 26 2011,18,99,24,4,7,2,1,595.533721259996,03h 24m 45s
Jan 10 2011,10,1,99,1,7,14,1,784.3826388289821,02h 33m 45s
Feb 08 2011,8,3,24,1,5,14,1,1230.2248097902063,01h 54m 17s
Feb 22 2011,13,1,99,4,7,3,1,892.0769746017836,01h 29m 32s
Jul 11 2011,8,99,24,1,5,14,1,1015.7793501606614,01h 13m 29s
Aug 29 2011,4,1,1,4,7,6,1,969.0498656588176,00h 47m 45s
Jan 05 2011,4,99,1,4,7,6,1,518.1081437931464,01h 20m 32s
Sep 18 2011,18,99,99,4,7,2,1,969.1415530055385,01h 37m 23s
Jan 28 2011,10,1,24,1,7,6,1,521.3834171748179,02h 28m 09s
Nov 16 2011,4,99,1,4,7,14,1,731.9532060321312,01h 23m 10s
Sep 02 2011,18,99,1,4,7,6,1,841.8149673121259,01h 24m 20s
Apr 23 2011,5,99,1,4,7,2,1,1242.7074636871444,00h 55m 44s
Feb 25 2011,5,99,1,1,7,6,1,1391.3770851046397,00h 58m 23s
Jan 27 2011,10,1,24,2,7,14,1,715.7768872157142,01h 17m 09s
Jun 05 2011,5,99,1,4,7,6,1,856.0342444915495,01h 35m 33s
Dec 08 2011,4,99,1,4,7,6,1,890.6405971743313,02h 19m 28s
Jun 04 2011,8,1,1,1,5,14,1,990.2727612372265,01h 04m 52s
May 15 2011,4,99,24,4,7,6,1,1083.1907732660457,01h 37m 49s
Mar 31 2011,4,99,1,4,7,6,1,852.8744549202481,01h 54m 53s
Nov 29 2011,5,99,1,1,7,6,1,966.1182771160405,01h 02m 04s
Sep 03 2011,8,99,1,4,7,6,1,779.839062927174,02h 14m 26s
Feb 14 2011,10,1,24,1,5,14,1,2242.0077217759886,03h 01m 52s
Sep 03 2011,8,1,24,1,5,6,1,837.178605346619,01h 32m 13s
Apr 23 2011,5,99,1,4,7,14,1,1233.95608857479,01h 02m 08s
Jul 07 2011,18,99,24,1,7,2,1,973.0340330467999,01h 32m 59s
Oct 14 2011,8,1,24,4,5,14,1,1232.252934192934,01h 35m 42s
Dec 20 2011,13,99,24,4,7,6,1,566.7580144698852,02h 07m 44s
Dec 09 2011,4,3,1,4,7,14,1,542.7574930513238,00h 58m 47s
Aug 04 2011,5,99,1,4,7,14,1,853.4974875104513,00h 43m 17s
Jan 18 2011,4,99,24,4,7,6,1,845.3094594474421,02h 25m 06s
Mar 24 2011,8,99,24,4,7,6,1,987.7515764667437,01h 32m 55s
Mar 18 2011,4,1,24,1,5,14,1,1639.6861846053014,01h 43m 47s
Oct 25 2011,5,99,1,1,7,6,1,805.0842171915606,00h 43m 50s
Sep 10 2011,10,1,24,4,7,6,1,621.2348094282986,01h 15m 53s
Oct 31 2011,8,1,24,4,5,14,1,613.4798357975102,01h 19m 01s
Nov 19 2011,5,99,1,1,7,14,1,1087.9873513632142,01h 40m 57s
May 18 2011,4,99,24,4,7,6,1,1018.4970297813701,01h 31m 08s
Jun 13 2011,5,99,1,4,7,6,1,886.5392855954123,01h 16m 22s
Mar 09 2011,4,99,1,4,12,6,1,957.3758654801698,01h 26m 42s
Oct 17 2011,4,99,1,4,7,6,1,920.9238276342573,01h 27m 05s
Feb 15 2011,18,99,24,4,7,2,1,985.2170844468305,01h 25m 35s
Jan 27 2011,8,1,24,1,5,14,1,783.1178521582259,01h 49m 18s
Dec 15 2011,10,1,24,1,7,6,1,1121.6317883844142,00h 50m 36s
Feb 05 2011,4,99,1,1,7,6,1,698.4610826727727,01h 40m 17s
Dec 03 2011,10,99,24,1,7,6,1,749.5790248096281,00h 44m 38s
Oct 25 2011,18,1,24,4,7,2,1,714.4488321263375,01h 21m 36s
Nov 10 2011,10,1,1,1,7,6,1,1070.3160504158195,01h 05m 46s
Jun 24 2011,5,99,24,4,7,14,1,1033.058775624357,01h 12m 50s
Nov 23 2011,4,99,1,4,7,6,1,979.7404264821079,00h 36m 50s
Jan 23 2011,4,99,1,4,7,6,1,668.0768646246978,00h 34m 32s
Nov 04 2011,10,1,1,1,7,14,1,863.7541641649043,02h 01m 04s
Jan 06 2011,10,99,24,4,7,6,1,512.9168330909399,01h 31m 00s
Nov 19 2011,4,99,1,4,12,6,1,756.5830467975325,01h 05m 01s
Aug 04 2011,5,99,1,4,7,6,1,6.0219999999999996e+23,06h 00m 01s
Jul 28 2011,5,99,1,1,7,6,1,6.0219999999999996e+23,06h 00m 08s
Nov 14 2011,8,1,24,4,5,6,1,1506.5340215750994,00h 56m 12s
Mar 26 2011,4,99,24,4,7,6,1,830.6649015619528,00h 56m 57s
Feb 05 2011,4,99,1,4,7,6,1,662.9841013653324,02h 10m 46s
Sep 14 2011,10,99,24,4,7,6,1,842.2468316282113,01h 34m 52s
Nov 10 2011,4,99,1,1,7,6,1,1114.2456928038378,01h 19m 12s
Mar 08 2011,10,99,1,4,7,6,1,729.4745717616933,01h 19m 58s
Jul 04 2011,4,1,24,1,7,14,1,853.6093982479591,01h 34m 54s
Jul 03 2011,5,99,1,4,7,6,1,881.5387576540976,00h 55m 33s
Jun 20 2011,5,99,1,1,7,6,1,1045.2214967489635,00h 54m 59s
Aug 13 2011,10,1,24,4,12,3,1,842.37285352895,01h 45m 30s
Mar 15 2011,8,99,24,4,7,6,1,758.6993712770009,01h 21m 04s
Apr 16 2011,10,99,1,4,7,6,1,1752.0614688150686,00h 48m 46s
Nov 14 2011,4,99,1,4,7,6,1,965.0923028527413,02h 09m 32s
Mar 02 2011,5,99,1,4,7,6,1,873.0500138355678,00h 45m 39s
Jan 13 2011,5,99,1,4,7,6,1,739.3325441060008,01h 01m 52s
Feb 18 2011,5,99,1,4,7,6,1,1306.4567817171242,00h 57m 32s
Oct 03 2011,10,1,24,1,7,6,1,558.3701474032341,01h 23m 28s
Dec 10 2011,10,99,24,4,7,14,1,508.9953237022461,02h 46m 39s
Jan 09 2011,8,1,24,1,5,6,1,949.2803763322358,01h 50m 28s
Jul 21 2011,10,1,24,1,7,14,1,1002.392878150562,02h 28m 16s
Oct 01 2011,4,1,1,1,7,6,1,813.1300674296713,01h 22m 29s
Dec 02 2011,8,99,24,1,5,6,1,507.21432615165145,01h 20m 42s
Oct 10 2011,5,99,1,4,7,6,1,787.7845423054835,01h 01m 03s
Aug 19 2011,10,99,24,4,7,6,1,801.6705947251252,01h 17m 22s
May 08 2011,5,1,1,4,7,6,1,942.0633851243219,01h 00m 01s
May 25 2011,8,99,24,1,5,14,1,1101.129609257514,01h 09m 30s
May 26 2011,10,1,24,1,7,14,1,1120.2292066655536,01h 09m 15s
Dec 06 2011,5,99,1,4,7,6,1,488.4400512849275,02h 12m 08s
Oct 29 2011,5,99,1,4,7,6,1,656.1888932354068,00h 56m 51s
Sep 28 2011,8,99,1,4,7,6,1,676.7396329004199,01h 18m 23s
May 10 2011,5,99,1,4,7,6,1,1190.867568939236,01h 33m 59s
Jun 06 2011,10,99,24,4,7,14,1,811.8195232126146,02h 25m 07s
Sep 11 2011,4,99,1,4,7,6,1,668.3668389494184,00h 47m 35s
Feb 04 2011,4,99,24,4,7,6,1,703.0584762050651,01h 24m 30s
Nov 23 2011,5,99,1,4,7,14,1,958.5572857109615,02h 00m 42s
