start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,ghi_error,wpd_error,runtime
Feb 18 2011,17,7,3,1,9,3,1,43974.196365358424,9470.42,88113184.0,04h 18m 38s
Nov 14 2011,13,99,4,1,12,11,1,27591.951822891984,6922.87,54430016.0,02h 24m 47s
Jul 01 2011,51,3,5,5,1,99,1,31825.830135976874,21925.93,23608250.0,03h 42m 38s
Apr 25 2011,11,5,4,7,1,3,1,26337.71192202509,16640.07,26624226.0,03h 14m 04s
Oct 30 2011,4,3,2,7,4,11,4,28388.175244737085,9788.94,50915232.0,01h 38m 46s
Feb 28 2011,13,1,99,5,1,11,1,49292.70609505971,10878.88,97595608.0,03h 43m 30s
Mar 13 2011,51,99,4,1,12,99,1,21227.73405995386,11023.53,29818924.0,01h 00m 24s
Oct 05 2011,13,4,3,4,12,94,1,16407.17646267177,9666.34,21115972.0,01h 23m 46s
Sep 26 2011,2,1,4,5,8,99,1,16861.926130627606,10908.78,19233942.0,03h 52m 48s
Jan 05 2011,51,1,99,5,9,11,1,17403.05015438929,7605.48,29937904.0,02h 55m 43s
Jan 24 2011,18,7,1,5,1,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 08s
Jul 09 2011,18,7,1,7,9,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 02s
Sep 16 2011,13,3,3,1,12,10,1,22194.27343340536,14668.03,23720246.0,04h 22m 11s
Apr 17 2011,18,99,1,1,9,7,1,42469.35108745076,13973.54,71325272.0,02h 40m 46s
Dec 26 2011,2,7,4,5,8,94,1,21214.88248485855,6030.65,41410020.0,03h 30m 41s
Jul 18 2011,13,1,4,1,8,99,1,24504.358600001346,18168.49,15942664.0,01h 01m 58s
Sep 04 2011,10,99,3,5,12,5,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 00s
Jan 28 2011,2,99,4,1,8,94,1,11175.043178979759,9239.5,11910488.0,00h 41m 23s
Dec 20 2011,18,7,1,5,9,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 01s
Aug 01 2011,13,99,4,4,12,99,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Nov 19 2011,21,4,3,1,12,10,1,27611.59349419953,8033.93,52918960.0,02h 13m 15s
Apr 21 2011,2,7,1,5,9,7,1,30152.001849112523,14975.55,39630352.0,03h 09m 21s
Feb 22 2011,18,99,4,5,8,94,1,20483.52546185349,9453.02,32206130.0,03h 47m 02s
Apr 26 2011,13,1,4,1,12,99,1,37631.93778894674,15954.58,54773888.0,01h 29m 45s
Jul 01 2011,13,99,4,1,12,99,1,26948.69833918057,19176.02,18547938.0,01h 32m 16s
Sep 18 2011,10,99,3,4,8,94,1,20442.724632801932,15101.36,18921284.0,01h 23m 46s
Oct 28 2011,2,99,4,5,8,5,1,13987.756367630378,10118.3,16098613.0,04h 20m 50s
Nov 28 2011,2,1,4,1,12,99,1,18413.57706878452,6560.31,33671796.0,01h 11m 30s
